SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
085550.64+271824.1,0.30264,-22.430572541362835,-22.67398809716399,-22.92906384627445,-22.99846214382748,-23.089752105158063,-21.768703454258084,-21.950814767803216,-23.09234781994248,-23.896704329419283,-24.0741383734374,-24.693532996357945,-25.224031476499988,3
085828.69+342343.8,0.256979,-23.74463558547525,-23.946756698137907,-24.03492355089713,-24.149527754513663,-24.16586979178524,-23.408513790176904,-23.4281570751041,-24.05581071394495,-24.42566702360974,-24.84609093347678,-25.65318810240852,-26.3576545528493,3
090022.27+503138.1,0.148,-21.010665695513573,-21.335302056753445,-21.71702147554383,-21.855977358883184,-21.82215525080031,-20.78309382393184,-21.2449375283831,-21.983709471453803,-22.115906536350455,-22.593948093341965,-23.2278159882716,-23.62632802068816,3
090137.99+532051.2,0.161,-21.622795007931455,-21.850794329386435,-22.09414002497075,-22.14596227155908,-22.14350107091541,-20.752000020527326,-21.11620909130084,-22.55072306835055,-22.92455042436552,-23.263872659573373,-23.964501321542794,-24.350290071212093,3
090429.00+422659.3,0.225033,-21.52697360298897,-21.69857317965892,-22.017627571407147,-22.244132571848084,-22.261395446888034,-21.28572410619453,-21.60155781931039,-22.52737837355095,-23.087083238482144,-23.59417495054675,-24.13265458782154,-24.657558822986623,3
090454.99+511444.5,0.22469,-22.870243837695234,-22.96498282013816,-23.07150517575269,-23.217362781064896,-23.157488300669023,-22.23993593470655,-22.09188742968347,-22.83974917982186,-23.393040477424893,-23.6118871320215,-24.295745614788537,-24.822126667269984,3
090654.48+391455.3,0.241,-21.72931690259208,-22.064773894101435,-22.34587411660979,-22.439440702177876,-22.396607837243053,-21.122115918016807,-21.698616844023945,-22.35542856442828,-23.23306976911914,-22.826802178591684,-23.514445564680653,-24.02480042272844,3
090802.24+090625.3,0.186141,-21.509766308544663,-21.719298093040276,-22.11037253982114,-22.36489760236604,-22.30176944764712,-20.649966638911284,-21.23006163011923,-22.58360575366406,-22.861780260210733,-23.774401366998543,-24.52439082185325,-25.130791771217325,3
090851.26+444611.2,0.319342,-22.722144306005024,-22.959886021663436,-23.20243247561094,-23.380182672057398,-23.27483247580876,-22.187615555939107,-22.15999692599546,-23.71114941309462,-23.99462661981382,-24.170701531064427,-24.23710511557147,-24.76083701845951,3
091304.06+293558.7,0.342693,-22.97893508446273,-23.214191160160095,-23.510676029492533,-23.57492739778907,-23.653403037327543,-21.87410453367731,-22.363683766239163,-23.69422463333263,-24.52240470783785,-24.69339912839188,-25.565206494949027,-26.20857598877325,3
091514.59+173102.0,0.239619,-20.98812053626848,-21.332206395868305,-21.780320560061945,-21.947395081357666,-21.98285002521155,-19.88204396685275,-20.60729295143087,-22.44910071150869,-22.679714829569804,-23.24127055171833,-23.7877033043548,-24.312616166719565,3
091548.25+124737.5,0.7612,-23.956359632369725,-24.02818681013935,-24.26477788773269,-24.384352281913102,-24.449766027435977,-22.930995130451684,-23.398453617033525,-24.5345268451818,-24.81440733934489,-25.35420300481431,-25.9853782496043,-26.713942009928715,3
091702.10+212337.5,0.202325,-22.438945105777123,-22.53407470496539,-22.702403073676397,-22.922380954193315,-22.811843246663035,-22.069978519168508,-22.14636017215936,-22.882850745494565,-23.292939997697573,-23.56927959810696,-23.96543145799159,-24.33096001512279,3
091955.34+552137.1,0.123366,-22.643599905456558,-22.687867375494832,-22.885857903369367,-23.093998899287254,-22.9186506655126,-22.143275776941536,-22.233077658211982,-23.3591900319302,-23.781662688152394,-24.21707677450297,-24.61652448816088,-24.965299472492408,3
092045.61+233900.9,0.242871,-21.173023627336804,-21.69498232898404,-22.147300499484714,-22.447471317544043,-22.507893407308085,-21.15817698615712,-21.24105764383012,-22.457875125336717,-23.03927875227806,-23.42361702112989,-24.231841638198578,-24.65683347536546,3
092149.16+311202.0,0.102639,-20.035140736241868,-20.237776259742866,-20.59368721627693,-20.605685642676114,-20.70195625972007,-19.647626076313987,-19.723019610127174,-20.792454166815524,-21.20117921975561,-21.61897250944911,-22.312623797030312,-22.63498668804504,3
092554.71+195405.1,0.1922,-23.99500021590288,-23.99459073785196,-24.15338175668892,-24.297905092891483,-24.11488128233094,-23.39841692357725,-23.81615405385713,-24.34387818155352,-24.918096496309325,-25.608776378452934,-26.574857819558968,-26.88975530159913,3
092909.79+464424.0,0.239981,-23.519365783797745,-23.648540797285683,-23.797558416882133,-23.96194456737108,-23.90404932048284,-23.068690584254483,-23.33305221455427,-23.97970008259461,-24.51476003533266,-25.02404602068807,-25.833426877768066,-26.382110451311952,3
093017.71+470721.0,0.16,-21.588292900584708,-21.71379138220403,-22.044640978640093,-22.381046474377424,-22.231307031157424,-21.23781342105883,-21.48944387730592,-22.56804630419332,-22.879696967590057,-23.28264501382959,-23.70893065171457,-23.92867989127241,3
093034.43+204416.6,0.242234,-22.99996850104722,-23.148475660692142,-23.359586427157986,-23.51887973419932,-23.52901845452916,-22.51993773155074,-22.881924969697977,-23.64083863782113,-24.21673364463725,-24.821897314007828,-25.527552549365044,-26.01869120207684,3
093203.97+614051.6,0.35918,-22.191447394725277,-22.592109277256498,-23.136739604803545,-23.290313210665744,-23.33008991843866,-21.181726643521102,-21.81934336780817,-23.488354403477,-24.07749519168529,-24.47509211799456,-24.92157477190309,-25.494945285600835,3
093404.75+195617.5,0.1749,-21.81789292707608,-21.861964495364155,-22.101668626990875,-22.41502889958207,-22.210289346279847,-21.31255740528972,-21.294176637855863,-22.291020883713628,-22.836251619957512,-23.05444818536909,-23.253556072236712,-23.724697234349254,3
093527.09+261709.6,0.1222,-22.024986347442223,-21.984113055536582,-22.229270014398,-22.59910542938217,-22.29065913728128,-21.26261585034742,-21.235024943123875,-22.710034211516188,-23.1056768641131,-23.590607141913857,-24.427077246973035,-24.670379382170104,3
093653.84+533126.8,0.227581,-22.38750349827385,-22.776080639873648,-23.12879262816895,-23.426578514432432,-23.379311283734832,-21.34940390856289,-21.786463599273425,-23.493171419669636,-23.88473907383445,-24.567975627622403,-25.37093000529935,-25.87790689094,3
094305.15+280536.1,0.266678,-22.49514891229356,-22.598440630920177,-22.80465392761874,-22.97188096755428,-23.08663894324672,-21.837530203354085,-21.994651611709266,-23.215895826536183,-23.738788610521752,-24.160302167378436,-24.49841696497516,-24.92129299554658,3
094427.99+360837.0,0.228099,-22.40447491393455,-22.426840130387166,-22.65743791033684,-22.86735234776812,-22.846670174745704,-22.16918039106928,-22.314489845418333,-23.153238597832445,-23.53394840403937,-23.91181867620629,-24.13016958502864,-24.486160696064285,3
094603.94+013923.6,0.219925,-22.139699441364183,-22.40653417207888,-22.90982830377311,-23.360813247125257,-23.199680903759344,-19.954703063345825,-20.08294227920606,-23.698963211094256,-24.014352711750774,-24.64564949159088,-24.39301417596917,-24.87946743367222,3
094621.26+471131.3,0.23,-21.740732145079,-21.76068083440753,-21.986448541114584,-22.26975247437828,-22.268357731464512,-21.639652370152582,-21.88239436642148,-22.75846544985433,-23.1207657820608,-23.61336033900085,-23.726209602489728,-24.249875898835583,3
094652.57+131953.8,0.1333,-22.899787963616145,-22.94715179639153,-23.234409127422865,-23.42526635315081,-23.144216649754163,-22.448344689403235,-22.698637634003084,-23.641945970377808,-23.97666017335746,-24.432590673073417,-25.040181383676728,-25.525330457701724,3
094859.47+433518.9,0.226256,-22.756443483644052,-23.03473325273992,-23.387594771291774,-23.50783999413171,-23.516247399079223,-22.308146769566974,-22.6188551672415,-23.81356305820212,-24.1033429510836,-24.44064380699291,-25.14551609355163,-25.622156257529795,3
095048.38+392650.4,0.205896,-23.227467576949373,-23.259792999414767,-23.445549412031195,-23.6824268293639,-23.580853088995724,-23.377170327400588,-23.478469826060337,-24.047260658851933,-24.49967342279917,-25.18933244810535,-25.65331255982932,-26.2759831816402,3
095302.64+380145.2,0.2728,-22.658601414577973,-22.78482247252426,-22.91116128177864,-22.98477632136979,-23.152394921410806,-22.695645428857112,-22.785691702384334,-23.20184952588088,-23.638738960291825,-24.11893827018816,-24.620163837621707,-25.16722191290004,3
095636.42+690028.3,1.9752,-24.485796032404107,-24.81015538778963,-25.308308200030908,-25.55135211540779,-25.70677014087778,-23.74989415863568,-24.35731200115642,-26.29364199850105,-27.079216972254567,-26.874091652799848,-27.33332856242348,-27.57585643282828,3
095915.65+050355.1,0.162631,-22.124243035732867,-22.110993946907648,-22.30226035561363,-22.569472931020258,-22.447469787049403,-21.662522461217645,-21.851714478541577,-22.55121081687936,-22.83917911419,-23.41728869698981,-23.82429450177638,-24.085207514101203,3
095931.67+504449.0,0.143,-21.983435098466128,-22.134790652373347,-22.33889135359237,-22.422883033057563,-22.350901352358644,-21.417724438328715,-21.734581931036203,-22.676821700092876,-23.14604597141643,-23.75398134554621,-24.09505255263266,-24.522557084749703,3
100402.60+285535.3,0.328802,-24.47937994456811,-24.66968508007912,-24.960939580534426,-25.03503276353902,-25.068906418207742,-24.34038659355811,-24.43166316838873,-25.04447692752702,-25.438863945185886,-26.12213164025372,-26.80256306484572,-27.5021539186348,3
100417.96+282444.1,0.328,-23.075003214095037,-23.22068453271671,-23.39816829393271,-23.463746540667355,-23.48894820849645,-22.546773496972214,-22.93100223743284,-23.32624406505813,-24.05932454225618,-24.49204887419809,-25.45368622569845,-26.031070609210555,3
100420.13+051300.4,0.161076,-22.469999635399063,-22.757995068297973,-22.96947894307317,-23.088225812173494,-22.99078710365629,-21.983268289198044,-22.410168921417807,-23.246551602270628,-23.74041208343212,-24.3118220628266,-25.331934937201957,-25.762833867929192,3
100528.34+423037.5,0.25736,-22.948102308514283,-23.14872880432013,-23.424399210158157,-23.557829251734915,-23.610464695381804,-22.235614890694105,-22.601895732590467,-23.870633898329245,-24.393339037032177,-24.87801883688744,-25.38253122542174,-26.01181065595021,3
100541.85+433240.4,0.178291,-22.85260479921675,-22.93221792319279,-23.131147334641486,-23.1070894889204,-23.110122354716257,-22.37340822552673,-22.856988204100062,-23.678034995499843,-24.269878433018683,-24.93877541269655,-25.30052794269464,-25.90285583294848,3
100744.55+500746.6,0.212331,-22.4100307742569,-22.526189290021897,-22.736688008635515,-22.935770014469696,-22.890980245012805,-22.736335653008982,-22.37747937665952,-23.120745027735406,-23.450804419328524,-23.96775780082561,-24.24179368171938,-24.71812369791656,3
100751.17+150543.1,0.3154,-21.784578160171915,-22.070019498829247,-22.476362253342,-22.66560301325861,-22.71543138637281,-21.12835287149272,-21.402222895092223,-23.296797791374686,-23.60784920429233,-24.078052674602432,-24.501349624160994,-25.158496212621195,3
100759.66+611533.9,0.225,-20.846289389370565,-20.98169437526254,-21.33219361040861,-21.58653390750653,-21.55389977715345,-20.720032012804754,-20.638175844381244,-21.74302675306975,-22.206478388647,-22.8659527030311,-22.91655197827319,-23.316467091943768,3
101000.68+300321.5,0.256429,-22.80887349991125,-22.989999076387782,-23.28498929491694,-23.353044442560112,-23.310408559976693,-22.23052038266568,-22.72875586943305,-23.687174251878076,-23.972839972505945,-24.45589037711401,-25.637210720101976,-26.176996145557094,3
101023.99+453545.9,0.333,-21.081467437884108,-21.56052132253069,-22.33533972677112,-22.67472248884203,-22.690283907763504,-19.7256085127541,-20.638831821562988,-22.838787991761883,-23.28646297145555,-23.94994152845604,-23.81003724968713,-24.13884519026653,3
101044.50+004331.3,0.177905,-23.27685675029238,-23.32918549349663,-23.481597707577144,-23.591661521944943,-23.48025731325995,-22.72102401501348,-22.922891828167632,-23.675418804088785,-24.117503898811098,-24.58075421080981,-25.308067265443054,-25.788835888866338,3
101102.76+613937.9,0.233,-21.371979019725007,-21.62084228032585,-22.061792202739564,-22.398597036181016,-22.273932386198503,-20.78707369921875,-20.91847426755897,-22.53863447574023,-22.86963771977034,-23.13294369626561,-23.545021659117115,-24.012733133504025,3
101300.92+572243.7,0.14,-21.32581206099586,-21.50350331627675,-21.8547442902497,-22.12760010598043,-22.00626601177304,-20.99945878884388,-20.946797829727878,-22.244392466288453,-22.44948719700373,-22.80067213010242,-23.501578393210004,-23.747517333988892,3
101303.17+355123.7,0.079097,-22.231446282862763,-22.295987102975094,-22.54127600656181,-22.582406406137068,-22.41592539093557,-21.129423993894367,-21.37140342705129,-22.51706196994264,-22.85461352932023,-23.228478102898123,-23.710611046516576,-23.945456218140347,3
101312.15+020416.4,0.220816,-22.08074891630242,-22.434877322520816,-22.86420244087323,-22.971746141106248,-22.928735885992047,-21.456907210631623,-21.956970344726084,-23.14759354101017,-23.327840048660757,-23.925910968598394,-24.77595946564813,-25.43794636470736,3
101317.98+050034.0,0.265803,-22.04553311741448,-22.207190665007523,-22.46712438143512,-22.6620600384565,-22.900757697739344,-21.59854956636007,-21.67352712557346,-23.05140567396796,-23.63340088359081,-23.50393679180856,-23.985792318294216,-24.46699871126109,3
101325.42+221229.4,0.273291,-22.54939620788093,-22.697150235805065,-22.911812475399923,-23.00928857714844,-23.00772784335265,-22.312374736375567,-22.602924374834217,-23.28137673170081,-23.77912181640137,-24.26859410407707,-25.04249130724479,-25.59856471806102,3
101719.02+151620.8,0.2452,-22.232062037891456,-22.52705526500907,-22.842100667557425,-23.04211212743292,-23.07984848571113,-21.596346589025423,-21.834755810829147,-23.257196011931693,-23.662861860663096,-23.98290106067639,-24.465390577718875,-24.939366752115287,3
102330.48+223437.2,0.133,-19.57655644657519,-19.917835801449677,-20.47170366162541,-20.57813501264071,-20.725521154902296,-18.56479300555064,-18.95235364871096,-21.470442537740347,-21.81256099030981,-22.094069108927787,-22.60320131447294,-22.867777099129125,3
102706.60+312856.7,0.240148,-21.990213735757504,-22.10999139433131,-22.472010814946163,-22.640202031549222,-22.62110314556691,-21.667705316810043,-21.707653341355385,-23.323984989758525,-23.771412554650382,-24.35711135598603,-24.51626778682695,-25.02769299139675,3
102738.53+605016.4,0.331,-22.55181724470971,-22.94176448725256,-23.36913327644882,-23.62727676553335,-23.62314676491111,-22.029207112106903,-21.731223601653785,-23.84903902089044,-23.977824316720564,-24.283713636999146,-24.71601886509041,-25.260130023870254,3
102912.58+404219.7,0.14696,-20.586086024591022,-21.062274044923623,-21.404283461859094,-21.439455827488544,-21.462488511498822,-19.054129310788745,-21.73804261981382,-21.83483646719203,-22.132901943688346,-22.663853607708177,-24.56824509256136,-24.740084716512406,3
103609.28+275019.9,0.282,-22.7132481096696,-22.84380051391373,-22.98373504123195,-23.13439605111528,-23.13416612234273,-22.58595056687013,-22.77145881709803,-23.125971553243524,-23.57340899075176,-23.917295106398317,-24.22210601153192,-24.73499844940114,3
104111.97+282805.1,0.211,-23.277868533876365,-23.33940365705404,-23.46214006283588,-23.548292507248117,-23.45967869206964,-22.98993395942996,-23.100059646483416,-23.53981709497851,-24.10035982059557,-24.63381732235933,-25.29283145058524,-25.79934573522068,3
104431.98+110105.6,0.168881,-21.21152071386758,-21.775417876631774,-22.322736548840147,-22.364486354768708,-22.44423743614064,-20.66860665434564,-20.98585292371605,-22.51932922086725,-23.03560308319544,-23.415936934875266,-23.710017607515315,-24.091493556224247,3
104505.16+084339.0,0.125022,-21.443166583682963,-21.85309245504528,-22.349291018455677,-22.620200561378148,-22.48143090918398,-20.48782498526076,-20.81765351340997,-22.58989212965856,-23.045156069197372,-23.63735077981266,-24.71070846607122,-25.136980276765144,3
104528.30+293344.7,0.293369,-22.2224586821006,-22.537918401155693,-22.801061890962263,-23.073707608947284,-23.00402430569483,-21.245798309457214,-21.73890086789528,-23.27755309179439,-23.31221163008546,-23.550810463296585,-24.058217136127787,-24.445782631640974,3
104937.78+640219.5,0.2255,-22.66706563643821,-22.83486741878585,-23.07670741810835,-23.2526120942125,-23.16783792994959,-22.077942366594712,-22.32019403711219,-23.65160099498477,-23.90668497628663,-24.418399293662127,-24.967059016623764,-25.53551587796973,3
105000.86+294926.9,0.319216,-22.28574181435212,-22.430972148471227,-22.665041953180648,-22.776410285096773,-22.958063137367827,-22.812090562956325,-22.66527335724434,-23.32873060998665,-23.59935164420969,-23.91686178777822,-24.145350245127226,-24.763346548884424,3
105126.35+183952.4,0.2438,-22.017872691148987,-22.03624640630509,-22.237556499837783,-22.458440666696774,-22.39701207657629,-21.77404455919829,-21.892272890791283,-23.02212102776741,-23.38649445840914,-23.55675664458656,-24.37265310560785,-24.885963743257463,3
105143.89+335926.6,0.167138,-22.40850155241386,-22.43098977493797,-22.718378771865687,-22.97967526075479,-22.8211683822734,-22.532100706247395,-22.632343673820955,-23.13436572511389,-23.46004383225932,-23.893024016605263,-24.346541971088357,-24.88419896536969,3
105416.19+351124.1,0.204786,-22.397955178579515,-22.546659554752672,-22.76068846896252,-22.8642913006536,-22.81918648369377,-22.30937636820682,-22.17976670328788,-23.172549662288382,-23.49614727511334,-24.07056637486233,-25.20197557493289,-25.66620532960817,3
105927.60+425719.4,0.255897,-21.571958488048807,-21.75926231757866,-22.064754577207676,-22.282766097318728,-22.37298496388713,-21.620679758915124,-21.78513792305048,-22.92506480167736,-23.44608081081929,-24.01977476024016,-24.41280235154314,-24.99457683451513,3
105935.75-000551.2,0.283128,-22.32925690079975,-22.450556109397496,-22.678994237100955,-22.772233021563263,-22.85217094165976,-21.27199355375432,-21.45341537078471,-23.34416812517979,-23.55454093472424,-24.14877307309944,-24.0110011717478,-24.47406371433437,3
110052.33+283801.2,0.242716,-22.50248420311955,-22.657112570401072,-22.86192722066983,-23.008542197529557,-23.014021516281336,-21.89428735232685,-22.14970337557086,-23.354519671141865,-23.56499044280693,-24.02118999815183,-24.387811344377766,-24.88802012000332,3
110205.92+084435.7,0.294216,-23.92508364034333,-23.95260744915828,-24.15899786608283,-24.31900424812201,-24.244861883200528,-23.384324866682867,-23.709017196469823,-24.34726667325973,-24.605704585611917,-25.064087938210164,-25.759654285747505,-26.45611439126126,3
110402.00+205953.1,0.34,-21.624210641774045,-21.971047040488173,-22.424004497331488,-22.652344130194205,-22.55430560156347,-20.41692920982824,-21.122107016232956,-22.97289002979297,-23.716133367270974,-24.250812338809784,-24.121691462281756,-24.65917259545471,3
110606.88+253545.4,0.1759,-21.128808119348395,-21.3041789082151,-21.613538106886462,-21.92212506812317,-21.762369900465245,-21.03587119476458,-20.882788967938268,-22.28940625215036,-22.41708693149354,-22.898261191768597,-23.40386506537537,-23.79119181209614,3
111507.65+023757.5,0.567381,-24.09647274568058,-24.26162916301651,-24.56990853417125,-24.664288960911605,-24.7894405097438,-23.928030026154683,-23.686389220587145,-24.76276281693537,-25.13481645538388,-25.667413763663795,-26.15953837818356,-26.892957840634587,3
111603.13+020852.2,0.211975,-22.83620459539144,-22.873259641009344,-23.11684407892756,-23.17295645135085,-23.149428234074996,-22.32537630777069,-22.76367479711523,-23.731593780186905,-24.35153785419044,-24.96415572434428,-25.58659345025805,-26.05809574589744,3
111706.39+441333.3,0.143862,-22.82111869210126,-23.082628534817207,-23.374334366325296,-23.59060492941553,-23.406738329311374,-20.78291817959515,-21.39762287596684,-23.88059937006005,-24.160061693967137,-24.831732943396137,-25.545456944235884,-26.09780779056389,3
111712.84+242214.5,0.3308,-22.36764998298482,-22.432701232661262,-22.66661303216936,-22.827127110602625,-22.92128821245002,-22.097681216998488,-22.152408213522804,-23.370966473392425,-23.712828385344697,-24.189534325945985,-24.42691721448861,-25.00883204592006,3
111740.48+530151.2,0.158411,-21.52385187392256,-21.658630275689816,-21.8811927455516,-21.845959614242773,-21.963788382264333,-21.15467428171675,-21.423337411503027,-22.34937837900684,-23.04221405303973,-23.487496442930897,-23.80728423364452,-24.292839165929596,3
111830.28+402554.0,0.154338,-23.148273311665147,-23.21938138544577,-23.32707793066263,-23.44173369573664,-23.35547558936041,-22.8517473909803,-23.048927541674225,-23.553870906210868,-24.042822738829223,-24.56009535236827,-25.102326936215405,-25.442881087499558,3
111908.67+211917.9,0.176,-25.01100675082385,-25.00649342243265,-25.09320854062228,-25.261120806457736,-25.07350189905681,-24.52806266771811,-24.670717560903952,-24.90632009449473,-25.435333562033872,-26.070218973289656,-26.964174890741635,-27.37280427424245,3
111947.60+233539.5,0.147,-20.745534241298447,-20.93713973888284,-21.32770456586336,-21.55250159552228,-21.3856061495213,-19.80320254474732,-20.050051767640685,-21.319192125158317,-21.614624871846747,-21.578209342873496,-22.39235569485556,-22.623586198911696,3
112007.43+423551.3,0.226597,-22.294823250859007,-22.469366780707222,-22.713178665988814,-23.03140485495362,-22.885453715473574,-22.015739533912672,-22.136190271588905,-22.75479849955565,-22.90331321442017,-23.28451479782525,-23.93385377792881,-24.489790844231635,3
112048.06+421212.4,0.885,-24.835360136148847,-24.89937639461319,-25.33936144401905,-25.659304794716107,-25.841329421939964,-24.340558190693372,-24.58645449416342,-25.396847510753123,-25.91251164058268,-26.45557145781086,-27.068466878740825,-27.41192398205235,3
112252.50+595133.5,0.353482,-23.082861737637614,-23.26628105585902,-23.49648736808903,-23.64291875434125,-23.542516909275307,-21.45789860738034,-22.657778668595505,-23.587440669989277,-23.773662346892294,-24.351516962433507,-24.89264983244895,-25.467008014941268,3
112417.79+602026.7,0.204845,-21.46903422867132,-21.591978899754523,-21.86948752922557,-22.040574793085224,-21.909919581412744,-21.308956906832,-21.559094594131988,-22.159946541731777,-22.653360930811814,-23.01727087579388,-23.72593704387127,-24.171291490522627,3
112439.18+420145.0,0.225,-23.602116596125796,-23.887982453562262,-24.06038357677702,-24.22083822387133,-24.064369242152715,-23.39766715212468,-23.50817300071328,-23.88805685188168,-24.28505317399906,-24.903665495026168,-25.346559502976174,-25.855162669457528,3
112503.68+251302.3,0.2715,-22.93211917691939,-23.045262262303304,-23.27980333832412,-23.27926887781387,-23.43607542962101,-22.979942054147365,-23.213481950250724,-23.538561948092102,-23.9595507742012,-24.543351443632076,-24.99881276028978,-25.543326791163043,3
112540.84+412231.6,0.196565,-22.112225869589608,-22.10991961225337,-22.3613565317007,-22.59543717247212,-22.45818984877492,-21.800435600783118,-21.865258138210876,-22.74061805866852,-23.32866079383384,-23.73291982326714,-24.479280641422505,-24.952784369173106,3
113020.99+022211.5,0.240949,-22.25538251838601,-22.28951827105872,-22.5103722140038,-22.77620239032822,-22.767601750391865,-21.277516466714484,-21.221077159212808,-22.9802934839518,-23.41110573570548,-23.99662576616281,-24.05548120881962,-24.690517027434645,3
113105.07+610405.1,0.337056,-22.897564410931004,-23.017446183688637,-23.219346213812567,-23.33247548239581,-23.418182999872645,-21.986795888727404,-22.48355875085093,-23.600471359786045,-24.098126735044456,-24.351467267129845,-25.2939234939352,-25.91354764134246,3
113109.24+263207.8,0.244005,-23.016922903837195,-23.04510944071548,-23.20229088543437,-23.342415834259537,-23.299891296892618,-23.111126535028287,-23.233984930206983,-23.995883268167702,-24.21306401425684,-24.83986281581832,-25.15108582990238,-25.73276201794416,3
113109.48+311405.4,0.289477,-24.103834376236662,-24.28783076557292,-24.378909614128485,-24.51535465369812,-24.652210650424543,-23.84034123074648,-23.80821685108572,-24.815910135106783,-24.9646908343929,-25.339234478214568,-25.781595948886466,-26.371138425998616,3
113210.55+133509.2,0.200705,-21.912696962078307,-22.15440593815854,-22.374773640443216,-22.59183600525084,-22.614814994564775,-21.991910198747128,-22.19349855911612,-23.213155381811816,-23.73108751979144,-24.12945850339547,-24.689999697185957,-25.27384775225136,3
113312.83+401029.0,0.270087,-21.960771506273137,-22.097629553206747,-22.25181527676165,-22.4120238860461,-22.535758676233744,-21.8818957873834,-21.982101853947825,-22.58613867257487,-23.075464979836084,-23.40849173040926,-24.010477843636643,-24.604878511214377,3
113342.78+353135.4,0.202025,-21.52188947239285,-21.77935585387094,-22.118249228957577,-22.33794978696695,-22.24490873530564,-21.14866695467146,-21.62062739058119,-22.757425634393535,-23.51377755670255,-23.94496782071035,-24.507232848610293,-24.924801063573963,3
113541.20+002235.2,0.175253,-21.66674203374273,-21.788304401707435,-22.082526437531616,-22.253547200481872,-22.2997788205186,-20.76956653013105,-20.874525775672694,-22.426054506112788,-23.091850687187428,-23.598467494869794,-23.54180694125393,-23.878755492075907,3
113655.95+343236.9,0.192635,-21.48238978878164,-21.92398491596234,-22.25495546295377,-22.39167256969964,-22.40972117679568,-20.41416477293238,-20.99416498655166,-22.912716203166227,-23.245452174514508,-23.98328143425316,-24.31364649521592,-24.697039421640813,3
113706.84+013947.9,0.192603,-22.320563958448844,-22.37845715320853,-22.583972600330195,-22.973409474274764,-22.78168526476608,-22.535342295847386,-22.67676476103661,-23.18328679707505,-23.497255982043534,-23.96700345258317,-24.3893285810691,-24.801646167621254,3
113908.96+591154.7,0.061,-21.681513605516464,-21.619773985712506,-21.864520200119227,-21.80547473310743,-21.72011477656208,-21.29840137416738,-21.240098815524163,-20.993744220049926,-21.24133593067486,-21.608101956283768,-22.826332449925623,-23.333104826045428,3
114010.12+102928.1,0.149845,-21.847420747843877,-22.158879258297365,-22.514302014395916,-22.745250071368464,-22.66677536910576,-20.93539911124534,-21.429110646460423,-23.06350696095597,-23.444354577150627,-24.000993303277284,-24.35373114963624,-24.83655217201129,3
114231.81+250338.2,0.1842,-21.94780740009458,-22.13257955706333,-22.378214531859214,-22.513975300847367,-22.445724320873715,-21.898051333765896,-22.18198348073791,-22.978326927438196,-23.630930947614853,-24.271265611170715,-25.303256854845635,-25.641889390941163,3
114330.98+643248.5,0.124,-20.155519082263467,-20.38170843596098,-20.801141022025497,-20.907245595895063,-20.93508859666228,-19.532275585032757,-20.23395982127057,-21.564294186912736,-21.67053348147285,-22.177233142054185,-22.36935143014328,-22.641454316405177,3
114407.29+021038.7,0.216357,-22.045034981284697,-22.20741545712174,-22.426403154202387,-22.68476756824153,-22.57221477973978,-21.75883761192909,-21.97036830897206,-22.693140389896737,-23.030504451108385,-23.62388628520582,-24.07913757398247,-24.41668707098001,3
114421.47+432206.0,0.219547,-22.06347630631541,-22.135500973779603,-22.413151624362804,-22.7106172524632,-22.68704417147098,-21.97432536917737,-22.07892080106752,-22.818058041125862,-23.258808256143592,-23.759719436966925,-24.22516654062708,-24.597372758294107,3
114559.55+461309.1,0.154,-22.050456985858165,-22.1342062014428,-22.35172837799454,-22.669544278983437,-22.59296285223036,-20.682170351241886,-21.045727881161884,-23.086218983112,-23.42758212940233,-23.807897280859795,-23.86151685718261,-24.23487353023989,3
114646.02+371511.7,0.295,-23.389451235019298,-23.476243914975647,-23.65662401974065,-23.627094481664194,-23.722547838349865,-22.99713623331489,-23.311156196159008,-23.979688221151807,-24.493785876619583,-25.114577728065782,-25.67310373184969,-26.220497214047374,3
115050.71+353149.1,0.204653,-21.99228618096592,-22.10831352927792,-22.31901490609543,-22.43754499233288,-22.418227802441383,-20.881093007207564,-20.952638909315635,-22.595758550699003,-22.826759426979827,-23.331779484907432,-23.57257275847115,-24.04603173147571,3
115306.70+223629.6,0.2099,-21.61931246205378,-21.88480518043392,-22.15881351568228,-22.27230951959732,-22.293898401235165,-21.3569658070022,-21.41950236893262,-22.405109976153483,-22.846860257661767,-22.89105606018647,-22.884223146522565,-23.322076425050334,3
115346.15+561935.2,0.129,-20.570368924092417,-20.78832300474147,-21.18485465978815,-21.21553876121459,-21.258975590035973,-20.15252575113935,-20.19589066474997,-21.43091377802411,-21.686554611408543,-22.03148854446426,-22.247995771365247,-22.477892680456566,3
115349.26+112830.4,0.176068,-22.94079969380292,-23.006809695397457,-23.15565963401114,-23.458295473756056,-23.21735502925369,-22.68599160085972,-22.75501048450532,-23.62529902848771,-23.922498318160724,-24.52997226938347,-24.753307008133586,-25.284287561655606,3
115509.55+223838.3,0.1814,-21.17257610409408,-21.31096982841969,-21.59621360587097,-21.815401782190445,-21.809477658141983,-20.62659942308961,-20.843075243571576,-21.94179049765205,-22.301344766944126,-22.782635990330515,-23.68235841213643,-24.138812280182943,3
